id,itemnum,itemtype,min_level,max_level,prob,map,mob,alt
3389,404,8,0,0,100,0,1316,0|0|0|0|0|0|0|0
3390,9,2,0,0,400,0,1316,0|0|0|0|0|0|0|0
3391,4,9,0,0,100,0,1316,0|0|0|0|0|0|0|0
3392,519,2,0,0,100,0,1316,0|0|0|0|0|0|0|0
3393,514,5,0,0,100,0,1316,0|0|0|0|0|0|0|0
3394,515,4,0,0,100,0,1316,0|0|0|0|0|0|0|0
3395,516,3,0,0,100,0,1316,0|0|0|0|0|0|0|0
3396,735,8,0,0,100,0,1316,0|0|0|0|0|0|0|0
3397,191,12,0,0,600,0,1324,0|0|0|0|0|0|0|0
3398,82,12,0,0,400,0,1324,0|0|0|0|0|0|0|0
3399,72,12,0,0,300,0,1324,0|0|0|0|0|0|0|0
3400,162,12,0,0,300,0,1324,0|0|0|0|0|0|0|0
3401,123,10,0,0,100,0,1324,0|0|0|0|0|0|0|0
3402,104,10,0,0,100,0,1324,0|0|0|0|0|0|0|0
3403,192,12,0,0,200,0,1324,0|0|0|0|0|0|0|0
3404,163,12,0,0,100,0,1324,0|0|0|0|0|0|0|0
3405,6,8,0,0,100,0,1324,0|0|0|0|0|0|0|0
3406,432,8,0,0,100,0,1324,0|0|0|0|0|0|0|0
3407,35,8,0,0,100,0,1324,0|0|0|0|0|0|0|0
3408,404,8,0,0,100,0,1324,0|0|0|0|0|0|0|0
3409,334,8,0,0,100,0,1324,0|0|0|0|0|0|0|0
3410,104,8,0,0,100,0,1324,0|0|0|0|0|0|0|0
3411,304,8,0,0,100,0,1324,0|0|0|0|0|0|0|0
3412,134,8,0,0,100,0,1324,0|0|0|0|0|0|0|0
3413,165,8,0,0,100,0,1324,0|0|0|0|0|0|0|0
3414,205,8,0,0,100,0,1324,0|0|0|0|0|0|0|0
3415,517,3,0,0,100,0,1324,0|0|0|0|0|0|0|0
3416,518,4,0,0,100,0,1324,0|0|0|0|0|0|0|0
3417,519,5,0,0,100,0,1324,0|0|0|0|0|0|0|0
3418,614,8,0,0,100,0,1324,0|0|0|0|0|0|0|0
3419,83,12,0,0,400,0,176,0|0|0|0|0|0|0|0
3420,73,12,0,0,300,0,176,0|0|0|0|0|0|0|0
3421,176,12,0,0,700,0,176,0|0|0|0|0|0|0|0
3422,163,12,0,0,400,0,176,0|0|0|0|0|0|0|0
3423,124,10,0,0,100,0,176,0|0|0|0|0|0|0|0
3424,105,10,0,0,100,0,176,0|0|0|0|0|0|0|0
3425,166,8,0,0,100,0,176,0|0|0|0|0|0|0|0
3426,206,8,0,0,100,0,176,0|0|0|0|0|0|0|0
3427,7,8,0,0,100,0,176,0|0|0|0|0|0|0|0
3428,305,8,0,0,100,0,176,0|0|0|0|0|0|0|0
3429,62,8,0,0,100,0,176,0|0|0|0|0|0|0|0
3430,335,8,0,0,100,0,176,0|0|0|0|0|0|0|0
3431,433,8,0,0,100,0,176,0|0|0|0|0|0|0|0
3432,405,8,0,0,100,0,176,0|0|0|0|0|0|0|0
3433,135,8,0,0,100,0,176,0|0|0|0|0|0|0|0
3434,228,3,0,0,100,0,176,0|0|0|0|0|0|0|0
3435,223,6,0,0,100,0,176,0|0|0|0|0|0|0|0
3436,310,2,0,0,100,0,176,0|0|0|0|0|0|0|0
3437,211,5,0,0,100,0,176,0|0|0|0|0|0|0|0
3438,212,4,0,0,100,0,176,0|0|0|0|0|0|0|0
3439,615,8,0,0,100,0,176,0|0|0|0|0|0|0|0
3440,83,12,0,0,500,0,1317,0|0|0|0|0|0|0|0
3441,73,12,0,0,300,0,1317,0|0|0|0|0|0|0|0
3442,191,12,0,0,300,0,1317,0|0|0|0|0|0|0|0
3443,186,12,0,0,300,0,1317,0|0|0|0|0|0|0|0
3444,161,12,0,0,300,0,1317,0|0|0|0|0|0|0|0
3445,106,10,0,0,100,0,1317,0|0|0|0|0|0|0|0
3446,125,10,0,0,100,0,1317,0|0|0|0|0|0|0|0
3447,167,8,0,0,100,0,1317,0|0|0|0|0|0|0|0
3448,207,8,0,0,100,0,1317,0|0|0|0|0|0|0|0
3449,136,8,0,0,100,0,1317,0|0|0|0|0|0|0|0
3450,306,8,0,0,100,0,1317,0|0|0|0|0|0|0|0
3451,37,8,0,0,100,0,1317,0|0|0|0|0|0|0|0
3452,406,8,0,0,100,0,1317,0|0|0|0|0|0|0|0
3453,63,8,0,0,100,0,1317,0|0|0|0|0|0|0|0
3454,434,8,0,0,100,0,1317,0|0|0|0|0|0|0|0
3455,106,8,0,0,100,0,1317,0|0|0|0|0|0|0|0
3456,422,3,0,0,100,0,1317,0|0|0|0|0|0|0|0
3457,425,2,0,0,100,0,1317,0|0|0|0|0|0|0|0
3458,326,5,0,0,100,0,1317,0|0|0|0|0|0|0|0
3459,421,4,0,0,100,0,1317,0|0|0|0|0|0|0|0
3460,646,8,0,0,100,0,1317,0|0|0|0|0|0|0|0
3461,172,12,0,0,700,0,1325,0|0|0|0|0|0|0|0
3462,84,12,0,0,500,0,1328,0|0|0|0|0|0|0|0
3463,74,12,0,0,300,0,1328,0|0|0|0|0|0|0|0
3464,162,12,0,0,200,0,1328,0|0|0|0|0|0|0|0
3465,187,12,0,0,300,0,1328,0|0|0|0|0|0|0|0
3466,126,10,0,0,100,0,1328,0|0|0|0|0|0|0|0
3467,107,10,0,0,100,0,1328,0|0|0|0|0|0|0|0
3468,188,12,0,0,300,0,1328,0|0|0|0|0|0|0|0
3469,107,8,0,0,100,0,1328,0|0|0|0|0|0|0|0
3470,137,8,0,0,100,0,1328,0|0|0|0|0|0|0|0
3471,9,8,0,0,100,0,1328,0|0|0|0|0|0|0|0
3472,168,8,0,0,100,0,1328,0|0|0|0|0|0|0|0
3473,208,8,0,0,100,0,1328,0|0|0|0|0|0|0|0
3474,64,8,0,0,100,0,1328,0|0|0|0|0|0|0|0
3475,435,8,0,0,100,0,1328,0|0|0|0|0|0|0|0
3476,337,8,0,0,100,0,1328,0|0|0|0|0|0|0|0
3477,307,8,0,0,100,0,1328,0|0|0|0|0|0|0|0
3478,236,3,0,0,100,0,1328,0|0|0|0|0|0|0|0
3479,313,2,0,0,100,0,1328,0|0|0|0|0|0|0|0
3480,214,5,0,0,100,0,1328,0|0|0|0|0|0|0|0
3481,215,4,0,0,100,0,1328,0|0|0|0|0|0|0|0
3482,648,8,0,0,100,0,1328,0|0|0|0|0|0|0|0
3483,84,12,0,0,500,0,111,0|0|0|0|0|0|0|0
3484,74,12,0,0,300,0,111,0|0|0|0|0|0|0|0
3485,187,12,0,0,500,0,111,0|0|0|0|0|0|0|0
3486,162,12,0,0,400,0,111,0|0|0|0|0|0|0|0
3487,107,10,0,0,100,0,111,0|0|0|0|0|0|0|0
3488,126,10,0,0,100,0,111,0|0|0|0|0|0|0|0
3489,64,8,0,0,100,0,111,0|0|0|0|0|0|0|0
3490,107,8,0,0,100,0,111,0|0|0|0|0|0|0|0
3491,38,8,0,0,100,0,111,0|0|0|0|0|0|0|0
3492,137,8,0,0,100,0,111,0|0|0|0|0|0|0|0
3493,435,8,0,0,100,0,111,0|0|0|0|0|0|0|0
3494,337,8,0,0,100,0,111,0|0|0|0|0|0|0|0
3495,307,8,0,0,100,0,111,0|0|0|0|0|0|0|0
3496,407,8,0,0,100,0,111,0|0|0|0|0|0|0|0
3497,168,8,0,0,100,0,111,0|0|0|0|0|0|0|0
3498,208,8,0,0,100,0,111,0|0|0|0|0|0|0|0
3499,700,14,0,0,100,0,111,0|0|0|0|0|0|0|0
3500,702,14,0,0,100,0,111,0|0|0|0|0|0|0|0
3501,704,14,0,0,100,0,111,0|0|0|0|0|0|0|0
3502,706,14,0,0,100,0,111,0|0|0|0|0|0|0|0
3503,708,14,0,0,100,0,111,0|0|0|0|0|0|0|0
3504,237,3,0,0,100,0,111,0|0|0|0|0|0|0|0
3505,238,4,0,0,100,0,111,0|0|0|0|0|0|0|0
3506,239,5,0,0,100,0,111,0|0|0|0|0|0|0|0
3507,315,2,0,0,100,0,111,0|0|0|0|0|0|0|0
3508,714,8,0,0,100,0,111,0|0|0|0|0|0|0|0
3509,188,12,0,0,500,0,1329,0|0|0|0|0|0|0|0
3510,187,12,0,0,800,0,1329,0|0|0|0|0|0|0|0
3511,104,10,0,0,100,0,1329,0|0|0|0|0|0|0|0
3512,123,10,0,0,100,0,1329,0|0|0|0|0|0|0|0
3513,81,7,0,0,100,0,1329,0|0|0|0|0|0|0|0
3514,432,8,0,0,100,0,1329,0|0|0|0|0|0|0|0
3515,404,8,0,0,100,0,1329,0|0|0|0|0|0|0|0
3516,334,8,0,0,100,0,1329,0|0|0|0|0|0|0|0
3517,304,8,0,0,100,0,1329,0|0|0|0|0|0|0|0
3518,205,8,0,0,100,0,1329,0|0|0|0|0|0|0|0
3519,165,8,0,0,100,0,1329,0|0|0|0|0|0|0|0
3520,134,8,0,0,100,0,1329,0|0|0|0|0|0|0|0
3521,104,8,0,0,100,0,1329,0|0|0|0|0|0|0|0
3522,61,8,0,0,100,0,1329,0|0|0|0|0|0|0|0
3523,35,8,0,0,100,0,1329,0|0|0|0|0|0|0|0
3524,6,8,0,0,100,0,1329,0|0|0|0|0|0|0|0
3525,419,3,0,0,100,0,1329,0|0|0|0|0|0|0|0
3526,4,9,0,0,100,0,1329,0|0|0|0|0|0|0|0
3527,516,2,0,0,100,0,1329,0|0|0|0|0|0|0|0
3528,417,5,0,0,100,0,1329,0|0|0|0|0|0|0|0
3529,418,4,0,0,100,0,1329,0|0|0|0|0|0|0|0
3530,707,8,0,0,100,0,1329,0|0|0|0|0|0|0|0
3531,186,12,0,0,800,0,207,0|0|0|0|0|0|0|0
3532,188,12,0,0,700,0,207,0|0|0|0|0|0|0|0
3533,124,10,0,0,100,0,207,0|0|0|0|0|0|0|0
3534,105,10,0,0,100,0,207,0|0|0|0|0|0|0|0
3535,197,12,0,0,200,0,207,0|0|0|0|0|0|0|0
3536,82,7,0,0,100,0,207,0|0|0|0|0|0|0|0
3537,166,8,0,0,100,0,207,0|0|0|0|0|0|0|0
3538,206,8,0,0,100,0,207,0|0|0|0|0|0|0|0
3539,7,8,0,0,100,0,207,0|0|0|0|0|0|0|0
3540,36,8,0,0,100,0,207,0|0|0|0|0|0|0|0
3541,305,8,0,0,100,0,207,0|0|0|0|0|0|0|0
3542,62,8,0,0,100,0,207,0|0|0|0|0|0|0|0
3543,335,8,0,0,100,0,207,0|0|0|0|0|0|0|0
3544,105,8,0,0,100,0,207,0|0|0|0|0|0|0|0
3545,433,8,0,0,100,0,207,0|0|0|0|0|0|0|0
3546,405,8,0,0,100,0,207,0|0|0|0|0|0|0|0
3547,135,8,0,0,100,0,207,0|0|0|0|0|0|0|0
3548,226,3,0,0,100,0,207,0|0|0|0|0|0|0|0
3549,5,9,0,0,100,0,207,0|0|0|0|0|0|0|0
3550,326,2,0,0,100,0,207,0|0|0|0|0|0|0|0
3551,226,5,0,0,100,0,207,0|0|0|0|0|0|0|0
3552,226,4,0,0,100,0,207,0|0|0|0|0|0|0|0
3553,759,8,0,0,100,0,207,0|0|0|0|0|0|0|0
3554,186,12,0,0,500,0,1326,0|0|0|0|0|0|0|0
3555,188,12,0,0,700,0,1326,0|0|0|0|0|0|0|0
3556,125,10,0,0,100,0,1326,0|0|0|0|0|0|0|0
3557,106,10,0,0,100,0,1326,0|0|0|0|0|0|0|0
3558,198,12,0,0,200,0,1326,0|0|0|0|0|0|0|0
3559,199,12,0,0,200,0,1326,0|0|0|0|0|0|0|0
3560,83,7,0,0,100,0,1326,0|0|0|0|0|0|0|0
3561,167,8,0,0,100,0,1326,0|0|0|0|0|0|0|0
3562,207,8,0,0,100,0,1326,0|0|0|0|0|0|0|0
3563,136,8,0,0,100,0,1326,0|0|0|0|0|0|0|0
3564,8,8,0,0,100,0,1326,0|0|0|0|0|0|0|0
3565,306,8,0,0,100,0,1326,0|0|0|0|0|0|0|0
3566,37,8,0,0,100,0,1326,0|0|0|0|0|0|0|0
3567,406,8,0,0,100,0,1326,0|0|0|0|0|0|0|0
3568,336,8,0,0,100,0,1326,0|0|0|0|0|0|0|0
3569,63,8,0,0,100,0,1326,0|0|0|0|0|0|0|0
3570,434,8,0,0,100,0,1326,0|0|0|0|0|0|0|0
3571,106,8,0,0,100,0,1326,0|0|0|0|0|0|0|0
3572,324,3,0,0,100,0,1326,0|0|0|0|0|0|0|0
3573,223,6,0,0,100,0,1326,0|0|0|0|0|0|0|0
3574,421,2,0,0,100,0,1326,0|0|0|0|0|0|0|0
3575,322,5,0,0,100,0,1326,0|0|0|0|0|0|0|0
3576,323,4,0,0,100,0,1326,0|0|0|0|0|0|0|0
3577,646,8,0,0,100,0,1326,0|0|0|0|0|0|0|0
3578,201,12,0,0,400,0,1330,0|0|0|0|0|0|0|0
3579,202,12,0,0,300,0,1330,0|0|0|0|0|0|0|0
3580,123,10,0,0,100,0,1330,0|0|0|0|0|0|0|0
3581,104,10,0,0,100,0,1330,0|0|0|0|0|0|0|0
3582,203,12,0,0,100,0,1330,0|0|0|0|0|0|0|0
3583,204,12,0,0,300,0,1330,0|0|0|0|0|0|0|0
3584,84,7,0,0,100,0,1330,0|0|0|0|0|0|0|0
3585,304,8,0,0,100,0,1330,0|0|0|0|0|0|0|0
3586,35,8,0,0,100,0,1330,0|0|0|0|0|0|0|0
3587,6,8,0,0,100,0,1330,0|0|0|0|0|0|0|0
3588,61,8,0,0,100,0,1330,0|0|0|0|0|0|0|0
3589,205,8,0,0,100,0,1330,0|0|0|0|0|0|0|0
3590,134,8,0,0,100,0,1330,0|0|0|0|0|0|0|0
3591,104,8,0,0,100,0,1330,0|0|0|0|0|0|0|0
3592,165,8,0,0,100,0,1330,0|0|0|0|0|0|0|0
3593,334,8,0,0,100,0,1330,0|0|0|0|0|0|0|0
3594,404,8,0,0,100,0,1330,0|0|0|0|0|0|0|0
3595,432,8,0,0,100,0,1330,0|0|0|0|0|0|0|0
3596,514,3,0,0,100,0,1330,0|0|0|0|0|0|0|0
3597,64,9,0,0,100,0,1330,0|0|0|0|0|0|0|0
3598,517,2,0,0,100,0,1330,0|0|0|0|0|0|0|0
3599,418,5,0,0,100,0,1330,0|0|0|0|0|0|0|0
3600,419,4,0,0,100,0,1330,0|0|0|0|0|0|0|0
3601,641,8,0,0,100,0,1330,0|0|0|0|0|0|0|0
3602,201,12,0,0,300,0,206,0|0|0|0|0|0|0|0
3603,201,12,0,0,300,0,261,0|0|0|0|0|0|0|0
3604,202,12,0,0,200,0,206,0|0|0|0|0|0|0|0
3605,202,12,0,0,200,0,261,0|0|0|0|0|0|0|0
3606,105,10,0,0,100,0,206,0|0|0|0|0|0|0|0
3607,105,10,0,0,100,0,261,0|0|0|0|0|0|0|0
3608,124,10,0,0,100,0,206,0|0|0|0|0|0|0|0
3609,124,10,0,0,100,0,261,0|0|0|0|0|0|0|0
3610,203,12,0,0,100,0,206,0|0|0|0|0|0|0|0
3611,203,12,0,0,100,0,261,0|0|0|0|0|0|0|0
3612,204,12,0,0,500,0,206,0|0|0|0|0|0|0|0
3613,204,12,0,0,500,0,261,0|0|0|0|0|0|0|0
3614,205,12,0,0,100,0,206,0|0|0|0|0|0|0|0
3615,205,12,0,0,100,0,261,0|0|0|0|0|0|0|0
3616,305,8,0,0,100,0,206,0|0|0|0|0|0|0|0
3617,305,8,0,0,100,0,261,0|0|0|0|0|0|0|0
3618,7,8,0,0,100,0,206,0|0|0|0|0|0|0|0
3619,7,8,0,0,100,0,261,0|0|0|0|0|0|0|0
3620,335,8,0,0,100,0,206,0|0|0|0|0|0|0|0
3621,335,8,0,0,100,0,261,0|0|0|0|0|0|0|0
3622,36,8,0,0,100,0,206,0|0|0|0|0|0|0|0
3623,36,8,0,0,100,0,261,0|0|0|0|0|0|0|0
3624,206,8,0,0,100,0,206,0|0|0|0|0|0|0|0
3625,206,8,0,0,100,0,261,0|0|0|0|0|0|0|0
3626,405,8,0,0,100,0,206,0|0|0|0|0|0|0|0
3627,405,8,0,0,100,0,261,0|0|0|0|0|0|0|0
3628,62,8,0,0,100,0,206,0|0|0|0|0|0|0|0
3629,62,8,0,0,100,0,261,0|0|0|0|0|0|0|0
3630,433,8,0,0,100,0,206,0|0|0|0|0|0|0|0
3631,433,8,0,0,100,0,261,0|0|0|0|0|0|0|0
3632,105,8,0,0,100,0,206,0|0|0|0|0|0|0|0
3633,105,8,0,0,100,0,261,0|0|0|0|0|0|0|0
3634,166,8,0,0,100,0,206,0|0|0|0|0|0|0|0
3635,166,8,0,0,100,0,261,0|0|0|0|0|0|0|0
3636,135,8,0,0,100,0,206,0|0|0|0|0|0|0|0
3637,135,8,0,0,100,0,261,0|0|0|0|0|0|0|0
3638,228,3,0,0,100,0,206,0|0|0|0|0|0|0|0
3639,228,3,0,0,100,0,261,0|0|0|0|0|0|0|0
3640,65,9,0,0,100,0,206,0|0|0|0|0|0|0|0
3641,65,9,0,0,100,0,261,0|0|0|0|0|0|0|0
3642,310,2,0,0,100,0,206,0|0|0|0|0|0|0|0
3643,310,2,0,0,100,0,261,0|0|0|0|0|0|0|0
3644,211,5,0,0,100,0,206,0|0|0|0|0|0|0|0
3645,211,5,0,0,100,0,261,0|0|0|0|0|0|0|0
3646,212,4,0,0,100,0,206,0|0|0|0|0|0|0|0
3647,212,4,0,0,100,0,261,0|0|0|0|0|0|0|0
3648,617,8,0,0,100,0,206,0|0|0|0|0|0|0|0
3649,617,8,0,0,100,0,261,0|0|0|0|0|0|0|0
3650,192,12,0,0,900,0,209,0|0|0|0|0|0|0|0
3651,192,12,0,0,900,0,262,0|0|0|0|0|0|0|0
3652,191,12,0,0,500,0,209,0|0|0|0|0|0|0|0
3653,191,12,0,0,500,0,262,0|0|0|0|0|0|0|0
3654,124,10,0,0,100,0,209,0|0|0|0|0|0|0|0
3655,124,10,0,0,100,0,262,0|0|0|0|0|0|0|0
3656,105,10,0,0,100,0,209,0|0|0|0|0|0|0|0
3657,105,10,0,0,100,0,262,0|0|0|0|0|0|0|0
3658,206,8,0,0,100,0,209,0|0|0|0|0|0|0|0
3659,206,8,0,0,100,0,262,0|0|0|0|0|0|0|0
3660,166,8,0,0,100,0,209,0|0|0|0|0|0|0|0
3661,166,8,0,0,100,0,262,0|0|0|0|0|0|0|0
3662,433,8,0,0,100,0,209,0|0|0|0|0|0|0|0
3663,433,8,0,0,100,0,262,0|0|0|0|0|0|0|0
3664,135,8,0,0,100,0,209,0|0|0|0|0|0|0|0
3665,135,8,0,0,100,0,262,0|0|0|0|0|0|0|0
3666,305,8,0,0,100,0,209,0|0|0|0|0|0|0|0
3667,305,8,0,0,100,0,262,0|0|0|0|0|0|0|0
3668,7,8,0,0,100,0,209,0|0|0|0|0|0|0|0
3669,7,8,0,0,100,0,262,0|0|0|0|0|0|0|0
3670,105,8,0,0,100,0,209,0|0|0|0|0|0|0|0
3671,105,8,0,0,100,0,262,0|0|0|0|0|0|0|0
3672,405,8,0,0,100,0,209,0|0|0|0|0|0|0|0
3673,405,8,0,0,100,0,262,0|0|0|0|0|0|0|0
3674,36,8,0,0,100,0,209,0|0|0|0|0|0|0|0
3675,36,8,0,0,100,0,262,0|0|0|0|0|0|0|0
3676,62,8,0,0,100,0,209,0|0|0|0|0|0|0|0
3677,62,8,0,0,100,0,262,0|0|0|0|0|0|0|0
3678,335,8,0,0,100,0,209,0|0|0|0|0|0|0|0
3679,335,8,0,0,100,0,262,0|0|0|0|0|0|0|0
3680,312,2,0,0,100,0,209,0|0|0|0|0|0|0|0
3681,312,2,0,0,100,0,262,0|0|0|0|0|0|0|0
3682,5,9,0,0,100,0,209,0|0|0|0|0|0|0|0
3683,5,9,0,0,100,0,262,0|0|0|0|0|0|0|0
3684,229,3,0,0,100,0,209,0|0|0|0|0|0|0|0
3685,229,3,0,0,100,0,262,0|0|0|0|0|0|0|0
3686,230,4,0,0,100,0,209,0|0|0|0|0|0|0|0
3687,230,4,0,0,100,0,262,0|0|0|0|0|0|0|0
3688,231,5,0,0,100,0,209,0|0|0|0|0|0|0|0
3689,231,5,0,0,100,0,262,0|0|0|0|0|0|0|0
3690,531,8,0,0,100,0,209,0|0|0|0|0|0|0|0
3691,531,8,0,0,100,0,262,0|0|0|0|0|0|0|0
3692,192,12,0,0,600,0,213,0|0|0|0|0|0|0|0
3693,191,12,0,0,700,0,213,0|0|0|0|0|0|0|0
3694,105,10,0,0,100,0,213,0|0|0|0|0|0|0|0
3695,124,10,0,0,100,0,213,0|0|0|0|0|0|0|0
3696,161,12,0,0,100,0,213,0|0|0|0|0|0|0|0
3697,83,12,0,0,100,0,213,0|0|0|0|0|0|0|0
3698,166,8,0,0,100,0,213,0|0|0|0|0|0|0|0
3699,206,8,0,0,100,0,213,0|0|0|0|0|0|0|0
3700,7,8,0,0,100,0,213,0|0|0|0|0|0|0|0
3701,36,8,0,0,100,0,213,0|0|0|0|0|0|0|0
3702,305,8,0,0,100,0,213,0|0|0|0|0|0|0|0
3703,62,8,0,0,100,0,213,0|0|0|0|0|0|0|0
3704,335,8,0,0,100,0,213,0|0|0|0|0|0|0|0
3705,105,8,0,0,100,0,213,0|0|0|0|0|0|0|0
3706,433,8,0,0,100,0,213,0|0|0|0|0|0|0|0
3707,405,8,0,0,100,0,213,0|0|0|0|0|0|0|0
3708,135,8,0,0,100,0,213,0|0|0|0|0|0|0|0
3709,229,3,0,0,100,0,213,0|0|0|0|0|0|0|0
3710,65,9,0,0,100,0,213,0|0|0|0|0|0|0|0
3711,311,2,0,0,100,0,213,0|0|0|0|0|0|0|0
3712,212,5,0,0,100,0,213,0|0|0|0|0|0|0|0
3713,228,4,0,0,100,0,213,0|0|0|0|0|0|0|0
3714,570,8,0,0,100,0,213,0|0|0|0|0|0|0|0
3715,192,12,0,0,900,0,1331,0|0|0|0|0|0|0|0
3716,191,12,0,0,700,0,1331,0|0|0|0|0|0|0|0
3717,106,10,0,0,100,0,1331,0|0|0|0|0|0|0|0
3718,125,10,0,0,100,0,1331,0|0|0|0|0|0|0|0
3719,8,8,0,0,100,0,1331,0|0|0|0|0|0|0|0
3720,306,8,0,0,100,0,1331,0|0|0|0|0|0|0|0
3721,37,8,0,0,100,0,1331,0|0|0|0|0|0|0|0
3722,207,8,0,0,100,0,1331,0|0|0|0|0|0|0|0
3723,336,8,0,0,100,0,1331,0|0|0|0|0|0|0|0
3724,63,8,0,0,100,0,1331,0|0|0|0|0|0|0|0
3725,167,8,0,0,100,0,1331,0|0|0|0|0|0|0|0
3726,406,8,0,0,100,0,1331,0|0|0|0|0|0|0|0
3727,106,8,0,0,100,0,1331,0|0|0|0|0|0|0|0
3728,434,8,0,0,100,0,1331,0|0|0|0|0|0|0|0
3729,136,8,0,0,100,0,1331,0|0|0|0|0|0|0|0
3730,324,3,0,0,100,0,1331,0|0|0|0|0|0|0|0
3731,6,9,0,0,100,0,1331,0|0|0|0|0|0|0|0
3732,421,2,0,0,100,0,1331,0|0|0|0|0|0|0|0
3733,322,5,0,0,100,0,1331,0|0|0|0|0|0|0|0
3734,323,4,0,0,100,0,1331,0|0|0|0|0|0|0|0
3735,572,8,0,0,100,0,1331,0|0|0|0|0|0|0|0
3736,192,12,0,0,900,0,1332,0|0|0|0|0|0|0|0
3737,191,12,0,0,600,0,1332,0|0|0|0|0|0|0|0
3738,124,10,0,0,100,0,1332,0|0|0|0|0|0|0|0
3739,105,10,0,0,100,0,1332,0|0|0|0|0|0|0|0
3740,206,8,0,0,100,0,1332,0|0|0|0|0|0|0|0
3741,166,8,0,0,100,0,1332,0|0|0|0|0|0|0|0
3742,433,8,0,0,100,0,1332,0|0|0|0|0|0|0|0
3743,135,8,0,0,100,0,1332,0|0|0|0|0|0|0|0
3744,305,8,0,0,100,0,1332,0|0|0|0|0|0|0|0
3745,7,8,0,0,100,0,1332,0|0|0|0|0|0|0|0
3746,105,8,0,0,100,0,1332,0|0|0|0|0|0|0|0
3747,405,8,0,0,100,0,1332,0|0|0|0|0|0|0|0
3748,36,8,0,0,100,0,1332,0|0|0|0|0|0|0|0
3749,62,8,0,0,100,0,1332,0|0|0|0|0|0|0|0
3750,335,8,0,0,100,0,1332,0|0|0|0|0|0|0|0
3751,231,3,0,0,100,0,1332,0|0|0|0|0|0|0|0
3752,245,6,0,0,100,0,1332,0|0|0|0|0|0|0|0
3753,328,2,0,0,100,0,1332,0|0|0|0|0|0|0|0
3754,229,5,0,0,100,0,1332,0|0|0|0|0|0|0|0
3755,230,4,0,0,100,0,1332,0|0|0|0|0|0|0|0
3756,759,8,0,0,100,0,1332,0|0|0|0|0|0|0|0
3757,192,12,0,0,500,0,1333,0|0|0|0|0|0|0|0
3758,191,12,0,0,900,0,1333,0|0|0|0|0|0|0|0
3759,125,10,0,0,100,0,1333,0|0|0|0|0|0|0|0
3760,106,10,0,0,100,0,1333,0|0|0|0|0|0|0|0
3761,189,12,0,0,200,0,1333,0|0|0|0|0|0|0|0
3762,434,8,0,0,100,0,1333,0|0|0|0|0|0|0|0
3763,167,8,0,0,100,0,1333,0|0|0|0|0|0|0|0
3764,207,8,0,0,100,0,1333,0|0|0|0|0|0|0|0
3765,8,8,0,0,100,0,1333,0|0|0|0|0|0|0|0
3766,136,8,0,0,100,0,1333,0|0|0|0|0|0|0|0
3767,37,8,0,0,100,0,1333,0|0|0|0|0|0|0|0
3768,106,8,0,0,100,0,1333,0|0|0|0|0|0|0|0
3769,306,8,0,0,100,0,1333,0|0|0|0|0|0|0|0
3770,406,8,0,0,100,0,1333,0|0|0|0|0|0|0|0
3771,63,8,0,0,100,0,1333,0|0|0|0|0|0|0|0
3772,336,8,0,0,100,0,1333,0|0|0|0|0|0|0|0
3773,523,3,0,0,100,0,1333,0|0|0|0|0|0|0|0
3774,66,9,0,0,100,0,1333,0|0|0|0|0|0|0|0
3775,626,2,0,0,100,0,1333,0|0|0|0|0|0|0|0
3776,525,5,0,0,100,0,1333,0|0|0|0|0|0|0|0
3777,524,4,0,0,100,0,1333,0|0|0|0|0|0|0|0
3778,761,8,0,0,100,0,1333,0|0|0|0|0|0|0|0
3779,191,12,0,0,1000,0,51,0|0|0|0|0|0|0|0
3780,191,12,0,0,1000,0,3500,0|0|0|0|0|0|0|0
3781,192,12,0,0,500,0,51,0|0|0|0|0|0|0|0
3782,192,12,0,0,500,0,3500,0|0|0|0|0|0|0|0
3783,107,10,0,0,100,0,51,0|0|0|0|0|0|0|0
3784,107,10,0,0,100,0,3500,0|0|0|0|0|0|0|0
3785,126,10,0,0,100,0,51,0|0|0|0|0|0|0|0
3786,126,10,0,0,100,0,3500,0|0|0|0|0|0|0|0
3787,161,12,0,0,100,0,51,0|0|0|0|0|0|0|0
3788,161,12,0,0,100,0,3500,0|0|0|0|0|0|0|0
3789,164,12,0,0,100,0,51,0|0|0|0|0|0|0|0
3790,164,12,0,0,100,0,3500,0|0|0|0|0|0|0|0
3791,84,12,0,0,100,0,51,0|0|0|0|0|0|0|0
3792,84,12,0,0,100,0,3500,0|0|0|0|0|0|0|0
3793,107,8,0,0,100,0,51,0|0|0|0|0|0|0|0
3794,107,8,0,0,100,0,3500,0|0|0|0|0|0|0|0
3795,137,8,0,0,100,0,51,0|0|0|0|0|0|0|0
3796,137,8,0,0,100,0,3500,0|0|0|0|0|0|0|0
3797,9,8,0,0,100,0,51,0|0|0|0|0|0|0|0
3798,9,8,0,0,100,0,3500,0|0|0|0|0|0|0|0
3799,168,8,0,0,100,0,51,0|0|0|0|0|0|0|0
3800,168,8,0,0,100,0,3500,0|0|0|0|0|0|0|0
3801,38,8,0,0,100,0,51,0|0|0|0|0|0|0|0
3802,38,8,0,0,100,0,3500,0|0|0|0|0|0|0|0
3803,208,8,0,0,100,0,51,0|0|0|0|0|0|0|0
3804,208,8,0,0,100,0,3500,0|0|0|0|0|0|0|0
